20130218040003,Father,Dougal Maguire,Craggy Island,1000/1,0.000999000999001
20130218040003,Cardinal,Keith O'Brien,Scotland,50/1,0.0196078431373
20130218040003,Cardinal,Jose Da Cruz Policarpo,Portugal,100/1,0.00990099009901
20130218040003,Cardinal,Dionigi Tettamanzi,Italy,50/1,0.0196078431373
20130218050002,Cardinal,Peter Turkson,Ghana,9/4,0.307692307692
20130218050002,Cardinal,Sean O'Malley,United States,50/1,0.0196078431373
20130218050002,Cardinal,Crescenzio Sepe,Italy,100/1,0.00990099009901
20130218050002,Archbishop,Angelo Scola,Italy,7/2,0.222222222222
20130218050002,Cardinal,Albert Malcolm Ranjith,Sri Lanka,50/1,0.0196078431373
20130218050002,Cardinal,Marc Ouellet,Canada,5/1,0.166666666667
20130218050002,Cardinal,Joao Braz de Aviz,Brazil,50/1,0.0196078431373
20130218050002,Cardinal,Ivan Dias,India,100/1,0.00990099009901
20130218050002,Cardinal,Tarcisio Bertone,Italy,6/1,0.142857142857
20130218050002,Archbishop,Vincent Nichols,England,50/1,0.0196078431373
20130218050002,Cardinal,Jaime Lucas Ortega y Alamino,Cuba,100/1,0.00990099009901
20130218050002,Cardinal,Leonardo Sandri,Argentina,10/1,0.0909090909091
20130218050002,Cardinal,Juan Luis Cipriani Thorne,Peru,66/1,0.0149253731343
20130218050002,Cardinal,Thomas Collins,Canada,100/1,0.00990099009901
20130218050002,Cardinal,Oscar Rodriguez Maradiaga,Honduras,12/1,0.0769230769231
20130218050002,Cardinal,Andre Vingt-Trois,France,66/1,0.0149253731343
20130218050002,Cardinal,Silvano Piovanelli,Italy,125/1,0.00793650793651
20130218050002,Cardinal,Francis Arinze,Nigeria,14/1,0.0666666666667
20130218050002,Cardinal,Agnostino Vallini,Italy,66/1,0.0149253731343
20130218050002,Cardinal,Donald Wuerl,United States,125/1,0.00793650793651
20130218050002,Cardinal,Peter Erdo,Hungary,14/1,0.0666666666667
20130218050002,Cardinal,Antonio Canizares Llovera,Spain,66/1,0.0149253731343
20130218050002,Cardinal,Julian Herranz Casado,Spain,125/1,0.00793650793651
20130218050002,Cardinal,Christoph Schonborn,Austria,16/1,0.0588235294118
20130218050002,Cardinal,Raymond Burke,United States,66/1,0.0149253731343
20130218050002,Archbishop,Nicolas de Jesus Lopez Rodriguez,Dominican Republic,150/1,0.00662251655629
20130218050002,Cardinal,Angelo Bagnasco,Italy,16/1,0.0588235294118
20130218050002,Cardinal,Timothy Dolan,United States,66/1,0.0149253731343
20130218050002,Cardinal,Cormac Murphy-O'Connor,UK,150/1,0.00662251655629
20130218050002,Cardinal,Gianfranco Ravasi,Italy,16/1,0.0588235294118
20130218050002,Cardinal,George Pell,Australia,80/1,0.0123456790123
20130218050002,Cardinal,John Njue,Kenya,150/1,0.00662251655629
